"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat392","(Info Hubs (All), Flats (All), No Reminder)",-0.0116661290350739,0.000996768085582921,92,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS387","(Info Hubs (All), No Incentives, SMS (All))",0.00376695308430783,4.44634475750604e-06,92,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS392","(No Seeds, Slopes (All), SMS (All))",-0.00612238635681824,2.58211384135977e-08,92,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS387","(No Seeds, High Flats, SMS (All))",-0.00666842837301744,2.65684982583925e-05,92,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS392","(Random Seeds, Slopes (All), SMS (All))",-0.00643697611917484,1.379739679084e-09,92,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS392","(Trusted Seeds, Slopes (All), SMS (All))",-0.00672017865929994,3.83544993285949e-07,92,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS392","(Info Hubs (All), Slopes (All), SMS (All))",-0.00455847281360362,2.30602338880367e-08,92,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat393","(Info Hubs (All), Flats (All), No Reminder)",-0.00977745547401419,0.00534187098985938,93,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS388","(Info Hubs (All), No Incentives, SMS (All))",0.00381718854423716,1.39183999787302e-05,93,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS393","(No Seeds, Slopes (All), SMS (All))",-0.00565476338662603,2.93630584363768e-07,93,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS388","(No Seeds, High Flats, SMS (All))",-0.0060781148702388,0.000117187123930368,93,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS393","(Random Seeds, Slopes (All), SMS (All))",-0.00659348425340372,8.45646004933457e-09,93,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS393","(Trusted Seeds, Slopes (All), SMS (All))",-0.00616971187673751,3.787195072584e-06,93,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS393","(Info Hubs (All), Slopes (All), SMS (All))",-0.00325657921606368,0.000317931954241637,93,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat394","(Info Hubs (All), Flats (All), No Reminder)",-0.0149533265158164,0.00234577092218561,94,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS389","(Info Hubs (All), No Incentives, SMS (All))",0.00398790819749674,1.401015667926e-07,94,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS394","(No Seeds, Slopes (All), SMS (All))",-0.00625704766652593,3.83166876917757e-09,94,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS389","(No Seeds, High Flats, SMS (All))",-0.00559322300720392,5.35060847892155e-06,94,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS394","(Random Seeds, Slopes (All), SMS (All))",-0.00778372185247689,2.64187206841353e-09,94,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS394","(Trusted Seeds, Slopes (All), SMS (All))",-0.00589773113507695,6.41515351383469e-10,94,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS394","(Info Hubs (All), Slopes (All), SMS (All))",-0.00494755990966829,5.88792670393907e-08,94,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat395","(Info Hubs (All), Flats (All), No Reminder)",-0.0122116996701706,0.000214556521385933,95,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS390","(Info Hubs (All), No Incentives, SMS (All))",0.00426282254164632,4.85802209298347e-09,95,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS395","(No Seeds, Slopes (All), SMS (All))",-0.0063175084659017,2.47837506755098e-07,95,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS390","(No Seeds, High Flats, SMS (All))",-0.0070220147165378,6.68621360819075e-07,95,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS395","(Random Seeds, Slopes (All), SMS (All))",-0.00596235024024103,2.0623017741693e-08,95,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS395","(Trusted Seeds, Slopes (All), SMS (All))",-0.00537938594475097,9.38576782970584e-09,95,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS395","(Info Hubs (All), Slopes (All), SMS (All))",-0.00558564896757674,2.37601468119567e-07,95,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat396","(Info Hubs (All), Flats (All), No Reminder)",-0.0106202650137773,0.0035481148516208,96,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS391","(Info Hubs (All), No Incentives, SMS (All))",0.00407447798722765,3.41585676523359e-08,96,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS396","(No Seeds, Slopes (All), SMS (All))",-0.00594201592361014,1.06377653440425e-10,96,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS391","(No Seeds, High Flats, SMS (All))",-0.00646526212911918,9.10906270226744e-07,96,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS396","(Random Seeds, Slopes (All), SMS (All))",-0.00649480427191191,4.2157549274561e-08,96,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS396","(Trusted Seeds, Slopes (All), SMS (All))",-0.00492599521088956,7.19950642587226e-08,96,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS396","(Info Hubs (All), Slopes (All), SMS (All))",-0.00404893298266018,0.000117791685805377,96,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat397","(Info Hubs (All), Flats (All), No Reminder)",-0.0135137470806433,0.00456265436950487,97,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS392","(Info Hubs (All), No Incentives, SMS (All))",0.0042808468749683,1.44103518050534e-08,97,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS397","(No Seeds, Slopes (All), SMS (All))",-0.00720603849267214,8.0554529228877e-07,97,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS392","(No Seeds, High Flats, SMS (All))",-0.00549172258768788,3.17107506264973e-07,97,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS397","(Random Seeds, Slopes (All), SMS (All))",-0.00640258847895007,1.11832670621396e-07,97,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS397","(Trusted Seeds, Slopes (All), SMS (All))",-0.00643499772581859,1.03533925429887e-07,97,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS397","(Info Hubs (All), Slopes (All), SMS (All))",-0.00423760798608181,1.92223367365064e-06,97,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat398","(Info Hubs (All), Flats (All), No Reminder)",-0.0141872270029614,0.00337588359368113,98,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS393","(Info Hubs (All), No Incentives, SMS (All))",0.00393438253256204,2.23624373474271e-06,98,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS398","(No Seeds, Slopes (All), SMS (All))",-0.00545288289346587,5.40561592065984e-10,98,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS393","(No Seeds, High Flats, SMS (All))",-0.00812192046488896,1.55243895763935e-05,98,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS398","(Random Seeds, Slopes (All), SMS (All))",-0.00632711876612026,2.11197210838726e-10,98,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS398","(Trusted Seeds, Slopes (All), SMS (All))",-0.00570129758986243,4.26325788120237e-08,98,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS398","(Info Hubs (All), Slopes (All), SMS (All))",-0.00390807438921634,8.37120020883745e-07,98,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat399","(Info Hubs (All), Flats (All), No Reminder)",-0.0106892137585323,0.00142181865566215,99,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS394","(Info Hubs (All), No Incentives, SMS (All))",0.00428429200652596,2.84779076097961e-09,99,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS399","(No Seeds, Slopes (All), SMS (All))",-0.00640073883438258,8.62665918383814e-08,99,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS394","(No Seeds, High Flats, SMS (All))",-0.00841970741631358,9.4634363584006e-09,99,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS399","(Random Seeds, Slopes (All), SMS (All))",-0.0059462175526909,1.17346382288551e-08,99,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS399","(Trusted Seeds, Slopes (All), SMS (All))",-0.00583325674230812,4.03206931416855e-09,99,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS399","(Info Hubs (All), Slopes (All), SMS (All))",-0.00606150200104593,0.000117509747101346,99,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3100","(Info Hubs (All), Flats (All), No Reminder)",-0.0126751990212211,0.0162846188500713,100,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS395","(Info Hubs (All), No Incentives, SMS (All))",0.00399664923501281,1.3143116626314e-06,100,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3100","(No Seeds, Slopes (All), SMS (All))",-0.00618462342851688,1.88511415655753e-08,100,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS395","(No Seeds, High Flats, SMS (All))",-0.00697165679045122,6.40883641790058e-08,100,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3100","(Random Seeds, Slopes (All), SMS (All))",-0.0064103915596671,5.83845294307366e-08,100,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3100","(Trusted Seeds, Slopes (All), SMS (All))",-0.00579328222918404,2.35383490924964e-10,100,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3100","(Info Hubs (All), Slopes (All), SMS (All))",-0.00492243244882984,3.83172929869866e-10,100,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3101","(Info Hubs (All), Flats (All), No Reminder)",-0.0130086695554157,0.00933572263579871,101,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS396","(Info Hubs (All), No Incentives, SMS (All))",0.00451072132741889,2.04529239162967e-09,101,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3101","(No Seeds, Slopes (All), SMS (All))",-0.00622515915576741,4.07599135858566e-09,101,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS396","(No Seeds, High Flats, SMS (All))",-0.00763388914048409,6.99000958451943e-09,101,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3101","(Random Seeds, Slopes (All), SMS (All))",-0.00651573307859417,1.53860728655285e-09,101,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3101","(Trusted Seeds, Slopes (All), SMS (All))",-0.00658752819170221,5.21667670523404e-07,101,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3101","(Info Hubs (All), Slopes (All), SMS (All))",-0.00491113379139219,1.17435495626672e-09,101,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3102","(Info Hubs (All), Flats (All), No Reminder)",-0.0112370875483319,0.00365205441086234,102,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS397","(Info Hubs (All), No Incentives, SMS (All))",0.00491298410671034,5.96988901541128e-12,102,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3102","(No Seeds, Slopes (All), SMS (All))",-0.00614105303461949,1.96474940173398e-07,102,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS397","(No Seeds, High Flats, SMS (All))",-0.00637681716169595,1.48075576408475e-05,102,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3102","(Random Seeds, Slopes (All), SMS (All))",-0.00667286031535073,1.37399621681795e-09,102,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3102","(Trusted Seeds, Slopes (All), SMS (All))",-0.00467967466445009,1.21476477219842e-07,102,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3102","(Info Hubs (All), Slopes (All), SMS (All))",-0.00504770321198839,1.71238175275779e-06,102,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3103","(Info Hubs (All), Flats (All), No Reminder)",-0.0126832208929751,0.0015371904175633,103,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS398","(Info Hubs (All), No Incentives, SMS (All))",0.00379632534853007,8.70444731651979e-07,103,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3103","(No Seeds, Slopes (All), SMS (All))",-0.00629877622027273,2.17582305873982e-06,103,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS398","(No Seeds, High Flats, SMS (All))",-0.00659864933945469,0.000498221007543743,103,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3103","(Random Seeds, Slopes (All), SMS (All))",-0.00606279793494649,1.65729533223006e-08,103,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3103","(Trusted Seeds, Slopes (All), SMS (All))",-0.00566802084085055,2.31396252977764e-10,103,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3103","(Info Hubs (All), Slopes (All), SMS (All))",-0.00451899029043766,1.48694422285616e-05,103,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3104","(Info Hubs (All), Flats (All), No Reminder)",-0.0133990889178814,0.00068488988901866,104,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS399","(Info Hubs (All), No Incentives, SMS (All))",0.00403394173506622,5.61520964167218e-07,104,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3104","(No Seeds, Slopes (All), SMS (All))",-0.00678508026113805,6.93423939010125e-08,104,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS399","(No Seeds, High Flats, SMS (All))",-0.00583538212231582,9.5252201654405e-05,104,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3104","(Random Seeds, Slopes (All), SMS (All))",-0.00768501886093959,8.78214411329273e-12,104,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3104","(Trusted Seeds, Slopes (All), SMS (All))",-0.00590029224615977,1.24412033200781e-07,104,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3104","(Info Hubs (All), Slopes (All), SMS (All))",-0.00454342744967799,4.28236371217595e-07,104,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3105","(Info Hubs (All), Flats (All), No Reminder)",-0.0121096617034937,0.00564951250817262,105,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3100","(Info Hubs (All), No Incentives, SMS (All))",0.00352068053022332,3.00039949146927e-05,105,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3105","(No Seeds, Slopes (All), SMS (All))",-0.00571636648884153,1.48441973252618e-09,105,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3100","(No Seeds, High Flats, SMS (All))",-0.00694156588008466,6.56278718299325e-06,105,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3105","(Random Seeds, Slopes (All), SMS (All))",-0.00635201673051058,6.10651631099891e-08,105,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3105","(Trusted Seeds, Slopes (All), SMS (All))",-0.00497146584314055,1.96276330735515e-06,105,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3105","(Info Hubs (All), Slopes (All), SMS (All))",-0.00504855568822437,1.70415804763158e-06,105,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3106","(Info Hubs (All), Flats (All), No Reminder)",-0.0123373757816253,0.00924823145244319,106,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3101","(Info Hubs (All), No Incentives, SMS (All))",0.00364805308175526,2.62017407592823e-05,106,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3106","(No Seeds, Slopes (All), SMS (All))",-0.00541031626863794,3.27160338124042e-10,106,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3101","(No Seeds, High Flats, SMS (All))",-0.0060347222304608,4.70940991854058e-05,106,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3106","(Random Seeds, Slopes (All), SMS (All))",-0.00600820811889453,3.34239718902832e-10,106,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3106","(Trusted Seeds, Slopes (All), SMS (All))",-0.00523410460444896,1.40745541454508e-07,106,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3106","(Info Hubs (All), Slopes (All), SMS (All))",-0.00399913979499157,4.46135747637173e-06,106,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3107","(Info Hubs (All), Flats (All), No Reminder)",-0.0126681619713123,0.00278536281108182,107,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3102","(Info Hubs (All), No Incentives, SMS (All))",0.00446487599642133,8.84025227214544e-09,107,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3107","(No Seeds, Slopes (All), SMS (All))",-0.00622439153926702,2.79250787444292e-06,107,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3102","(No Seeds, High Flats, SMS (All))",-0.0054872161342709,6.6924844381389e-06,107,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3107","(Random Seeds, Slopes (All), SMS (All))",-0.0058412182621478,1.43094348952738e-08,107,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3107","(Trusted Seeds, Slopes (All), SMS (All))",-0.00573642488204065,7.54360011799037e-05,107,"1 9 13 31 46 61 70",1
