"id_key_new","cs4"
"5000583526",4
"5000583535",2
"5000583547",2
"500058355",4
"5000583551",3
"5000583552",1
"500058356",2
"5000583561",3
"500058363",4
"5000583639",4
"500058364",4
"500058365",1
"5000583654",1
"500058366",4
"5000583662",1
"5000583664",4
"5000583669",4
"5000583674",4
"5000583677",2
"5000583678",3
"5000583685",3
"5000583726",2
"5000583742",1
"5000583755",2
"5000583763",4
"5000583764",4
"500058379",4
"50005839",4
"5000584436",2
"5000584439",2
"5000584445",1
"5000584456",4
"5000584457",1
"5000584458",4
"50005844580017",4
"5000584461",4
"5000584471",4
"5000584519",2
"500058453",4
"5000584542",1
"5000584544",2
"50005845510018",4
"5000584553",4
"5000584568",1
"50005845777",2
"5000584583",1
"5000584584",1
"5000584585",3
"50005846",1
"500058492",2
"5000584964",3
"5000584967",4
"5000584980",4
"5000585126",1
"500058513",1
"500058531",2
"500058532",2
"5000585326",4
"5000585339",2
"5000585344",2
"5000585345",1
"5000585347",4
"5000585355",1
"5000585357",4
"5000585358",4
"5000585371",2
"5000585375",4
"5000585382",4
"5000585384",1
"5000585386",1
"5000585392",4
"5000585393",4
"5000585394",3
"50005855149",4
"5000585519",2
"5000585577",1
"5000585811",4
"5000585813",4
"5000585824",4
"5000585852",4
"5000585860",4
"5000585862",1
"5000585868",3
"500058587",1
"5000585873",4
"5000585874",1
"5000585875",2
"5000585876",3
"5000585877",4
"5000586026",4
"5000586032",4
"5000586077",2
"5000586084",4
"500058617",4
"5000586267",2
"5000586271",2
"5000586315",1
"5000586316",1
"5000586322",3
"5000586323",1
"5000586339",1
"500058636",3
"500058644",1
"5000586442",1
"5000586448",1
"5000586449",1
"5000586461",1
"5000586465",1
"5000586470",4
"5000586476",3
"5000586477",4
"5000586478",4
"5000586480",4
"500058650",4
"5000586832",1
"5000586855",4
"5000586856",4
"5000586870",2
"5000586874",4
"5000586878",NA
"5000586882",4
"5000586887",1
"5000586890",2
"50005868960018",4
"5000587220",1
"5000587231",1
"5000587245",1
"5000587314",4
"5000587325",4
"500058735",1
"5000587424",4
"5000587442",2
"5000587452",1
"5000587457",3
"5000587458",4
"5000587460",4
"5000587837",4
"5000587841",1
"5000587910",2
"5000587919",1
"5000587943",2
"5000587956",4
"5000587959",2
"500058812",1
"5000588121",2
"5000588124",1
"5000588145",NA
"5000588151",1
"5000588152",1
"50005882",4
"5000588329",1
"500058835",1
"500058841",4
"500058844",4
"500058850",1
"500058855",4
"500058871",4
"5000588720",4
"5000588739",4
"5000588743",4
"5000588747",4
"500058877",4
"5000588843",3
"5000588844",1
"5000588992",2
"500058901",1
"5000589044",1
"5000589071",1
"5000589221",1
"5000589312",4
"5000589317",4
"5000589323",4
"5000589331",4
"5000589332",1
"500058935",4
"5000589361",1
"5000589362",1
"500058939",1
"5000589651",4
"5000589652",4
"5000589723",1
"5000589742",4
"5000589751",4
"5000589752",2
"5000589753",4
"5000589757",4
"5000589758",4
"5000589759",4
"5000589917",4
"5000589920",4
"5000901012",2
"5000901019",4
"5000901026",4
"5000901045",2
"5000901046",3
"5000901047",1
"5000901049",2
"500090106",2
"50009011",4
"500090122",1
"5000901240",4
"500090125",1
"500090127",1
"5000901298",4
"500090142",1
"500090148",4
"5000901519",2
"500090152",4
"5000901523",1
"5000901524",2
"5000901525",1
"5000901538",1
"500090154",4
"5000901544",2
"5000901546",2
"5000901548",4
"500090155",4
"500090158",4
"500090160",1
"5000901610",4
"5000901620",4
"500090166",4
"500090167",1
"5000901825",2
"5000901853",4
"5000901854",4
"5000901911",3
"5000901939",1
"5000901948",3
"5000901950",3
"5000901951",3
"5000901956",1
"5000901999",4
"5000902035",4
"5000902043",1
"500090212",1
"5000902121",1
"5000902128",4
"5000902134",2
"5000902156",2
"5000902164",4
"5000902412",2
"500090243",1
"5000902435",4
"5000902449",1
"500090246",1
"5000902485",4
"500090249",1
"5000902538",1
"5000902539",4
"5000902554",1
"5000902569",1
"5000902648",4
"5000902728",3
"5000902740",4
"5000902744",1
"5000902745",4
"5000902759",1
"5000902799",1
"500090291",2
"5000902915",4
"5000902927",1
"5000902928",1
"5000902929",1
"5000902935",1
"5000902959",3
"5000902962",1
"5000902971",3
"500090298",1
"5000903028",3
"5000903029",4
"5000903037",2
"50009031",1
"500090312",4
"500090319",4
"500090320",4
"5000903229",1
"5000903232",1
"5000903258",4
"500090326",1
"5000903275",4
"500090329",1
"5000903340",3
"5000903399",4
"5000903433",1
"500090344",1
"500090345",4
"5000903518",2
"500090354",1
"5000903548",3
"5000903645",4
"5000903657",3
"500090367",4
"50009037",1
"5000903827",1
"5000903830",3
"5000903847",4
"5000903862",2
"5000903911",4
"5000903914",4
"5000903916",4
"5000904035",2
"5000904037",1
"5000904041",4
"5000904120",1
"5000904128",4
"5000904148",4
"5000904149",1
"500090435",1
"50009044",3
"500090441",1
"5000904420",1
"5000904428",1
"5000904433",2
"500090445",1
"5000904470",4
"5000904613",2
"5000904618",4
"5000904630",1
"5000904638",1
"5000904699",4
"5000904733",4
"5000904736",4
"5000904923",1
"5000904929",1
"5000904933",4
"5000904948",4
"5000905043",4
"500090505",4
"5000905054",2
"5000905070",2
"5000905071",4
"5000905073",1
"5000905077",1
"5000905133",3
"5000905147",4
"500090520",1
"5000905327",3
"5000905334",2
"500090534",1
"5000905342",3
"500090539",3
"500090551",4
"5000905522",4
"5000905539",1
"5000905551",2
"5000905553",1
"5000905555",1
"5000905556",1
"500090559",1
"5000905619",1
"500090563",1
"5000905636",1
"5000905638",1
"50009057",1
"5000905733",4
"5000905747",2
"5000905750",1
"5000905862",3
"5000905869",1
"5000905899",1
"500090614",1
"5000906143",4
"5000906180",1
"5000906181",2
"5000906182",4
"5000906183",1
"5000906224",1
"5000906237",3
"5000906323",4
"5000906328",1
"500090633",3
"5000906366",4
"500090641",1
"5000906447",1
"5000906458",3
"500090646",1
"5000906470",1
"5000906474",4
"5000906483",4
"500090652",1
"5000906537",2
"500090656",3
"5000906612",2
"5000906627",2
"5000906638",4
"5000906647",1
"5000906710",4
"5000906715",1
"5000906725",2
"5000906726",4
"5000906727",4
"5000906728",4
"5000906730",4
"5000906767",4
"5000907147",1
"5000907149",1
"5000907166",4
"5000907222",3
"500090724",4
"5000907243",1
"5000907246",1
"500090726",4
"500090727",4
"500090728",4
"5000907511",4
"5000907534",4
"5000907625",4
"5000907626",3
"5000907631",4
"5000907632",4
"500090772",2
"500090778",1
"5000907799",3
"5000907911",1
"5000907923",1
"5000907928",4
"5000907935",4
"5000907936",1
"5000907998",3
"50009083",4
"5000908311",3
"5000908312",4
"5000908315",1
"5000908316",1
"5000908318",1
"5000908319",4
"5000908322",1
"500090839",3
"500090847",4
"5000908511",4
"5000908513",1
"5000908514",4
"5000908515",4
"5000908516",1
"5000908518",1
"500090852",4
"500090853",2
"500090854",3
"500090855",3
"500090856",3
"500090858",4
"500090859",4
"5000909099",4
"500090946",4
"500090963",2
"50011110100",1
"50011110104",2
"50011110115",3
"50011110128",4
"50011110129",4
"5001111031",1
"5001111032",2
"5001111059",1
"5001111071",1
"5001111092",1
"5001111095",4
"50011111107",4
"5001111156",1
"5001111162",4
"5001111176",4
"5001111178",4
"5001111179",4
"5001111182",4
"5001111192",4
"5001111198",4
"50011112101",1
"50011112103",4
"50011112108",1
"50011112109",3
"50011112111",4
"50011112114",4
"5001111281",4
"5001111286",1
"5001111289",4
"5001111293",1
"50011113102",1
"500111134",1
"5001111358",1
"5001111362",1
"5001111370",1
"500111138",1
"5001111387",2
"50011113870015",2
"5001111392",1
"5001111393",1
"5001111396",3
"5001111466",1
"5001111473",NA
"50011115100",2
"5001111550",2
"5001111553",2
"5001111561",2
"5001111582",1
"5001111587",1
"5001111589",2
"5001111592",2
"5001111596",1
"5001111597",4
"50011115972",1
"5001111599",4
"50011116111",2
"5001111659",2
"50011117121",1
"5001111739",3
"50011118101",4
"50011118102",4
"5001111830",4
"5001111847",4
"5001111862",1
"5001111884",4
"5001111889",4
"5001111892",4
"5001111894",4
"5001111937",4
"5001111967",1
"5001111973",4
"5001111978",4
"5001111982",4
"5001111998",1
"50011120111",4
"5001112045",2
"5001112085",NA
"5001112086",2
"5001112089",4
"5001112094",2
"5001112100",4
"5001112102",4
"5001112106",4
"5001112107",3
"5001112141",1
"5001112146",1
"5001112159",4
"5001112170",1
"5001112190",1
"5001112196",1
"5001112197",4
"5001112321",1
"5001112334",1
"5001112343",4
"5001112356",2
"5001112359",2
"5001112368",1
"5001112370",2
"5001112375",1
"500111238",4
"5001112380",4
"5001112389",2
"5001112391",1
"5001112394",2
"50011123940011",4
"50011124103",1
"50011124104",4
"50011124108",2
"5001112459",1
"500111249",2
"5001112491",2
"5001112495",1
"5001112576",1
"5001112580",2
"5001112591",2
"5001112615",4
"5001112624",1
"5001112636",1
"5001112645",2
"500111266",2
"5001112663",1
"5001112681",1
"5001112684",4
"5001112685",4
"5001112686",1
"5001112690",1
"5001112692",2
"500111274",1
"5001112812",4
"500111282",4
"500111283",3
"5001112851",4
"5001112852",4
"5001112854",4
"5001112855",4
"5001112862",2
"5001112864",1
"5001112872",NA
"5001112881",1
"5001112885",4
"5001112888",2
"5001112890",1
"5001112894",2
"5001112896",4
"5001112898",3
"500111290",4
"500111292",2
"5001112920010",4
"5001112937",1
"5001112955",3
"5001112959",1
"5001112960",1
"5001112967",2
"5001112968",4
"5001112971",1
"5001112973",1
"50011130102",4
"50011130115",1
"50011130116",4
"50011130117",3
"500111303",4
"5001113036",1
"5001113070",1
"5001113081",1
"5001113082",4
"5001113086",2
"5001113127",1
"5001113144",2
"5001113145",4
"5001113147",4
"5001113150",1
"5001113169",1
"5001113170",1
"5001113171",1
"5001113174",1
"5001113178",4
"5001113179",1
"500111318",2
"5001113181",4
"5001113182",1
"5001113184",1
"5001113186",1
"5001113187",4
"500111321",1
"5001113215",2
"5001113242",4
"5001113261",2
"5001113268",4
"5001113359",1
"5001113384",1
"500111339",2
"500111341",2
"500111346",1
"500111353",1
"5001113555",4
"5001113575",1
"5001113576",2
"5001113577",4
"5001113586",1
"5001113587",4
"500111366",2
"500111371",2
"5001113710",NA
"5001113756",2
"500111376",4
"5001113768",1
"5001113769",3
"5001113772",1
"5001113775",4
"5001113780",3
"5001113781",2
"500111379",2
"500111382",4
"5001113863",4
"5001113866",4
"5001113919",1
"5001113964",1
"5001113977",4
"5001114011",1
"5001114027",4
"5001114036",1
"5001114041",1
"5001114042",2
"5001114045",4
"5001114052",1
"5001114053",1
"5001114054",2
"5001114055",4
"5001114058",4
"500111408",1
"5001114214",1
"500111423",1
"5001114230",3
"5001114232",3
"5001114234",1
"5001114238",4
"5001114245",1
"5001114248",4
"5001114254",4
"500111427",2
"500111440",1
"500111441",1
"5001114426",2
"500111443",2
"5001114433",4
"5001114435",1
"5001114448",1
"5001114459",1
"5001114460",1
"5001114461",1
"500111448",4
"50011145",1
"50011146",1
"5001114713",1
"5001114720",1
"5001114723",3
"5001114725",1
"5001114733",2
"5001114745",2
"5001114746",4
"5001114811",2
"500111482",1
"5001114836",2
"5001114843",1
"5001114856",4
"5001114857",1
"5001114870012",4
"500111491",2
"500111495",3
"5001115012",2
"5001115028",2
"5001115038",1
"5001115100",1
"5001115103",1
"5001115127",4
"5001115143",4
"500111516",3
"5001115160",1
"500111519",2
"500111524",4
"5001115245",4
"5001115248",4
"5001115256",4
"5001115261",2
"5001115325",3
"5001115328",1
"5001115338",4
"5001115341",4
"5001115345",1
"5001115510",4
"500111563",1
"500111570",2
"500111577",1
"500111582",4
"5001115938",2
"5001115939",4
"5001116020",1
"5001116021",4
"5001116035",2
"5001116036",2
"5001116042",1
"5001116058",4
"5001116059",1
"5001116100",4
"5001116104",1
"5001116110",4
"5001116115",4
"5001116117",4
"5001116146",4
"5001116164",4
"500111623",4
"5001116231",4
"5001116247",1
"5001116249",4
"5001116250",4
"50011164",3
"5001116417",4
"5001116423",1
"5001116439",3
"5001116440",2
"5001116445",4
"5001116446",2
"5001116447",4
"5001116549",4
"5001116552",1
"5001116554",4
"5001116557",3
"500111658",4
"5001116614",1
"500111667",2
"500111671",1
"500111672",1
"5001116720",1
"5001116726",4
"5001116728",4
"5001116729",1
"5001116733",1
"5001116735",3
"5001116736",2
"5001116738",2
"5001116739",4
"5001116761",4
"50011168",1
"5001116818",4
"500111686",4
"5001116880012",1
"5001116880022",2
"500111692",4
"5001116921",1
"500111694",2
"500111695",4
"5001117046",1
"5001117048",4
"500111705",4
"5001117050",3
"500111708",1
"5001117120",3
"5001117122",1
"5001117124",1
"5001117126",1
"5001117129",3
"5001117136",3
"500111715",1
"500111721",4
"5001117213",1
"5001117217",1
"5001117222",4
"5001117223",4
"5001117233",4
"500111724",4
"500111728",4
"5001117324",4
"5001117325",4
"5001117328009",1
"5001117329",4
"500111733",4
"5001117331",1
"500111736",1
"5001117360016",4
"500111737",4
"500111738",1
"500111761",4
"500111762",1
"5001117622",1
"5001117623",2
"5001117624",4
"5001117627",3
"500111764",4
"500111766",4
"500111771",3
"5001117710",4
"5001117711",1
"5001117712",4
"5001117717",4
"5001117718",4
"500111772",4
"5001117721",4
"5001117722",4
"5001117725",1
"5001117726",2
"5001117727",4
"500111773",4
"5001117731",3
"5001117732",1
"500111777",4
"500111779",4
"5001117812",4
"5001117817",4
"5001117820",4
"5001117827",1
"5001117841",4
"5001117843",4
"500111788",4
"500111791",4
"5001117910",2
"5001117911",1
"5001117912",2
"5001117913",4
"5001117914",1
"5001117915",4
"5001117916",4
"5001117918",1
"500111792",4
"500111793",1
"500111794",1
"500111795",1
"500111797",4
"500111799",1
"5001117990015",1
"500111801",4
"5001118011",4
"5001118012",4
"5001118014",4
"5001118015",4
"5001118016",3
"5001118017",1
"5001118018",1
"5001118019",4
"500111802",4
"500111803",3
"500111804",1
"500111805",4
"500111807",4
"500111809",4
"500111988",4
"500111990",1
